ID         alpha     delta           x         y         v          ev         bv         ebv        ub         eub        vi         evi
9673       252.506065   -43.629331   254.362   462.857     18.779      0.048      1.490      0.072 nan       nan       1.681      0.047
9677       252.174046   -43.519090  2247.360  1375.180     18.780      0.041      1.730      0.084 nan       nan       2.384      0.039
9678       252.360735   -43.506607  1126.730  1478.490     18.780      0.040      1.779      0.085 nan       nan       1.653      0.039
9676       252.374097   -43.357408  1046.520  2713.220     18.780      0.037      1.737      0.068 nan       nan       2.280      0.036
9679       252.058383   -43.529801  2941.640  1286.540     18.780      0.046      1.735      0.073 nan       nan       2.191      0.045
9684       252.236918   -43.455692  1869.960  1899.850     18.781      0.050      1.327      0.077 nan       nan       1.534      0.049
9681       252.240598   -43.488421  1847.870  1628.990     18.781      0.043      1.515      0.078 nan       nan       1.898      0.041
9685       252.053556   -43.464678  2970.620  1825.480     18.781      0.055      1.458      0.092 nan       nan       1.840      0.054
9680       252.327423   -43.612556  1326.690   601.678     18.781      0.038      1.422      0.067 nan       nan       1.641      0.038
9683       252.027792   -43.524415  3125.270  1331.110     18.781      0.050     nan      nan  nan       nan       2.415      0.048
9686       252.136369   -43.216321  2473.520  3880.820     18.781      0.062      1.780      0.096 nan       nan       2.036      0.058
9682       252.506311   -43.297662   252.887  3207.660     18.781      0.048      1.457      0.076 nan       nan       3.613      0.045
9690       252.093711   -43.404394  2729.580  2324.380     18.782      0.049      1.452      0.082 nan       nan       2.141      0.047
9688       252.104126   -43.343720  2667.060  2826.500     18.782      0.047      1.659      0.072 nan       nan       2.310      0.045
9689       252.152390   -43.566891  2377.350   979.594     18.782      0.047      1.491      0.081 nan       nan       2.112      0.046
9691       252.216737   -43.610080  1991.100   622.169     18.782      0.050     nan      nan  nan       nan       2.734      0.048
9687       251.953132   -43.618811  3573.430   549.915     18.782      0.044      1.397      0.076 nan       nan       1.673      0.042
9693       252.184404   -43.535129  2185.180  1242.450     18.783      0.041      1.487      0.076 nan       nan       1.755      0.046
9692       252.334293   -43.326942  1285.450  2965.350     18.783      0.037      1.482      0.065 nan       nan       1.534      0.039
9696       252.333822   -43.301919  1288.280  3172.430     18.783      0.048      1.557      0.080 nan       nan       1.666      0.048
9695       252.547551   -43.478452     5.338  1711.490     18.783      0.050      1.543      0.073 nan       nan       1.831      0.048
9694       251.971029   -43.628562  3466.000   469.215     18.783      0.044      1.201      0.070 nan       nan       1.585      0.047
9697       251.869199   -43.439495  4077.250  2033.890     18.783      0.061      1.074      0.082 nan       nan      nan      nan
9703       252.261032   -43.378427  1725.210  2539.270     18.784      0.059     nan      nan  nan       nan       3.470      0.055
9699       252.326207   -43.443145  1333.990  2003.680     18.784      0.038      1.542      0.081 nan       nan       2.440      0.037
9700       252.061112   -43.447552  2925.260  1967.210     18.784      0.045      1.353      0.075 nan       nan       1.731      0.044
9698       252.398275   -43.588228   901.388   803.010     18.784      0.034      1.671      0.077 nan       nan       1.901      0.034
9702       252.249697   -43.679653  1793.250    46.400     18.784      0.049      1.622      0.078 nan       nan       1.737      0.048
9701       251.962554   -43.461817  3516.870  1849.160     18.784      0.047      1.592      0.081 nan       nan       1.875      0.045
9705       252.075579   -43.371572  2838.420  2596.000     18.785      0.058     nan      nan  nan       nan       2.123      0.055
9704       252.414031   -43.348014   806.812  2790.960     18.785      0.040      1.191      0.058 nan       nan       1.805      0.042
9706       251.997752   -43.238261  3305.590  3699.250     18.785      0.065     nan      nan  nan       nan       2.108      0.061
9707       252.039253   -43.335277  3056.470  2896.370     18.786      0.039      1.210      0.064 nan       nan       1.718      0.039
9708       252.050324   -43.596263  2990.020   736.519     18.786      0.044      1.298      0.068 nan       nan       1.961      0.043
9709       252.258771   -43.565008  1738.780   995.174     18.787      0.047      1.315      0.072 nan       nan       1.581      0.045
9710       252.380912   -43.561648  1005.610  1022.980     18.787      0.049      1.409      0.067 nan       nan       2.519      0.047
9711       252.001763   -43.467879  3281.510  1798.990     18.787      0.048      1.415      0.082 nan       nan       1.884      0.051
9712       252.426694   -43.353946   730.799  2741.870     18.788      0.054      1.502      0.084 nan       nan       1.757      0.053
9713       252.062568   -43.293205  2916.520  3244.550     18.788      0.051      1.666      0.094 nan       nan       1.894      0.053
9715       252.244481   -43.382230  1824.560  2507.800     18.789      0.047      1.394      0.071 nan       nan       1.666      0.046
9717       252.124283   -43.393709  2546.070  2412.800     18.789      0.049      1.344      0.077 nan       nan       1.506      0.050
9716       251.964422   -43.640197  3505.660   372.930     18.789      0.048      1.409      0.091 nan       nan       1.703      0.047
9714       251.873080   -43.397135  4053.950  2384.450     18.789      0.046      1.460      0.079 nan       nan       1.589      0.045
9719       252.312183   -43.253103  1418.170  3576.420     18.790      0.045      1.549      0.077 nan       nan       1.932      0.043
9718       252.467627   -43.440852   485.093  2022.660     18.790      0.038      1.316      0.062 nan       nan       3.170      0.038
9721       252.232240   -43.552019  1898.040  1102.670     18.791      0.043      1.618      0.073 nan       nan       1.966      0.041
9723       252.369741   -43.433411  1072.670  2084.240     18.791      0.049     nan      nan  nan       nan       2.197      0.049
9724       252.262297   -43.669224  1717.620   132.707     18.791      0.051      1.377      0.080 nan       nan       1.787      0.053
9720       251.932975   -43.446965  3694.420  1972.070     18.791      0.037      1.559      0.070 nan       nan       1.668      0.037
9722       251.898386   -43.651595  3902.050   278.601     18.791      0.044      0.942      0.079 nan       nan       2.402      0.042
9727       252.112941   -43.379580  2614.150  2529.730     18.792      0.050      1.370      0.075 nan       nan       1.624      0.049
9726       252.010471   -43.481527  3229.240  1686.040     18.792      0.047      1.509      0.071 nan       nan       1.643      0.047
9725       252.497539   -43.550090   305.539  1118.630     18.792      0.043     nan      nan  nan       nan       2.626      0.041
9730       252.410336   -43.410081   828.993  2277.310     18.793      0.047      1.765      0.087 nan       nan       1.846      0.046
9729       252.175103   -43.603301  2241.010   678.275     18.793      0.045      1.490      0.079 nan       nan       1.665      0.044
9728       251.997060   -43.462045  3309.740  1847.270     18.793      0.043      1.467      0.075 nan       nan       1.727      0.043
9731       252.292092   -43.677129  1538.770    67.294     18.793      0.051      1.376      0.076 nan       nan       1.650      0.050
9735       252.268442   -43.425802  1680.730  2147.210     18.794      0.054      1.441      0.075 nan       nan       1.892      0.052
9734       252.247202   -43.320018  1808.230  3022.650     18.794      0.049      1.440      0.088 nan       nan       1.649      0.050
9732       252.248802   -43.537986  1798.620  1218.800     18.794      0.040      1.584      0.065 nan       nan       1.571      0.042
9733       252.468009   -43.363310   482.799  2664.380     18.794      0.047      1.496      0.074 nan       nan       1.555      0.046
9738       252.038760   -43.292743  3059.430  3248.370     18.795      0.053      1.790      0.096 nan       nan       2.350      0.052
9736       252.348000   -43.220552  1203.170  3845.810     18.795      0.047      1.569      0.080 nan       nan       2.264      0.045
9737       252.055458   -43.255976  2959.200  3552.650     18.795      0.052      1.268      0.076 nan       nan       1.763      0.051
9743       252.160916   -43.295804  2326.170  3223.040     18.796      0.050      1.528      0.079 nan       nan       1.707      0.050
9742       252.348672   -43.573712  1199.140   923.145     18.796      0.050      1.444      0.082 nan       nan       1.832      0.049
9740       252.322495   -43.634940  1356.270   416.436     18.796      0.047      1.354      0.084 nan       nan       1.681      0.045
9741       252.199511   -43.672223  2094.500   107.887     18.796      0.048      1.327      0.072 nan       nan       1.764      0.046
9739       252.485020   -43.506667   380.690  1477.990     18.796      0.044      1.559      0.075 nan       nan       1.573      0.043
